Stock Price,Maturity,Dividends,Volatility,Risk-free,Strike Price,Call Price
1.6157184140788075,1,0,1.7055557004952038,1.2356455592147197,100,2.512961921888105
0.8967099226616541,1,0,1.7160021752463441,0.5122010663551393,100,1.6756848195054854
-1.3578177468578354,1,0,1.6791821817485229,1.4915682005130515,100,-0.5191204264213684
0.29348576229158724,1,0,-1.5275507750410837,1.7041165265735188,100,-0.67308891048561
-0.01364604958201737,1,0,-1.2826283355925265,-1.7018342830956783,100,-0.9640111493142248
-1.0684609720741725,1,0,-0.870262121866908,1.3177402709382509,100,-1.2021717078693699
0.983695012280485,1,0,1.5696707317997067,-1.660612772786367,100,1.6800805147237134
-0.3046095949141408,1,0,-0.3650570999506825,-0.48787332562051705,100,-0.6672035062028523
-1.637523480964057,1,0,-0.5407161641620443,-1.105118540132871,100,-1.2204056952792102
0.7250022909153716,1,0,-1.5272091379492974,-1.4161009660948707,100,-0.08756558207516928
-0.1251839832268233,1,0,-0.14159610067577835,-0.21209050543599978,100,-0.40290230292002227
1.3125479088929488,1,0,0.36401652039415044,0.03715027763453894,100,1.3890525566937661
-1.693943685830493,1,0,0.7847041464696866,-0.7761257426043978,100,-0.9973352338560711
-0.23358382373972797,1,0,-0.4396776135277602,0.14013210877010338,100,-0.6508906165816015
-0.4819547571412904,1,0,0.5101197021477942,1.4706426875683924,100,-0.34537400940122925
0.016528855364472933,1,0,1.7142309398821787,1.4135694907117429,100,0.7267465322709376
-0.2122952444972035,1,0,1.137393283998382,-1.1693360470472385,100,0.19564256218914367
0.4279646342659532,1,0,-1.4956543819785568,0.7384306337626442,100,-0.4905134453487439
-1.5358213302330865,1,0,-0.1077796267818873,0.6478983379409274,100,-1.1476400890589977
-0.37134177174955135,1,0,-0.3095862058248827,0.4328824491619044,100,-0.6820606458281804
-1.655918473422662,1,0,0.12041825229389239,-1.0492161730774991,100,-1.1342917858333355
0.6782254543483464,1,0,-0.6811966976857955,-0.8994305503437576,100,0.08846352484666037
0.8233931451889929,1,0,-1.0380279224300415,-0.0864461134201748,100,0.12983042548167514
-1.6747248105358927,1,0,0.7486680198994229,0.3018152300783019,100,-0.9967803579105033
-1.324302667318427,1,0,0.7051688922657658,-0.8296324915789284,100,-0.8417227179598397
-0.009749762843675753,1,0,-0.5097581022436402,0.3604805479320782,100,-0.5067527571550681
-0.01999443924216199,1,0,0.9368200992407579,-1.0903148932599407,100,0.2731564246130564
1.0366698356231347,1,0,-0.7999498734439472,-1.4211907033255347,100,0.472593019365923
-1.6026821045177206,1,0,1.5649089958850197,-0.8466771447391472,100,-0.729064294787781
1.0735796724317896,1,0,0.36589627642061356,0.09173550439943359,100,1.1118079250758421
-1.290514022260674,1,0,-0.7277120659089904,1.040594653289323,100,-1.2083763120112117
-0.30137545082325945,1,0,1.4327344368546968,-0.5078808526589466,100,0.26325712307145926
0.6644336751007417,1,0,-1.4681103475484034,-0.6659567113386299,100,-0.165316977058084
-1.3234003580150235,1,0,0.0631846913967105,0.2846149274614869,100,-1.0426697460305572
-0.4877822699243977,1,0,1.1903744006459718,-0.5082001069888074,100,-0.025625773504032733
-0.25762140468164435,1,0,-0.4428979688922848,0.10467481667003442,100,-0.6709332027428659
-1.564948841231616,1,0,-0.9883372344889172,-1.5649461202230965,100,-1.2338014969478859
-1.0064478415744869,1,0,1.483228503173159,-0.5808617698673058,100,-0.3302647026424832
-1.1839113062683895,1,0,0.7049167234794329,-1.279629597878283,100,-0.7625655801151273
-0.7126743574767767,1,0,-1.143671654861769,-0.8067229668942026,100,-1.2042055784324814
-0.37584205810806304,1,0,-1.4066667057162088,0.06442905550973343,100,-1.2085327865888393
-1.3691909379357372,1,0,1.6962522712248427,1.1197662682179965,100,-0.5223423697340088
0.26645355760680045,1,0,-1.0707857828305773,1.5024723096667494,100,-0.5475773696533432
0.22368280503821045,1,0,-0.9285814786705366,1.5143324523716226,100,-0.5171098029857125
0.5825192226467415,1,0,-1.5942634470561816,-0.14815766408336095,100,-0.27787313923071527
1.0577633275879315,1,0,-0.24451049819443624,1.3957469361562294,100,0.7771408804660802
0.8697125088871221,1,0,1.2877723408716875,-0.16761972624834368,100,1.4023768673563368
-0.8198274531888562,1,0,0.7045992367317203,0.8780094569082347,100,-0.5148632607484469
0.2052540835344254,1,0,-0.3498389160047303,0.19374677470120624,100,-0.22058870901110517
0.7624293557899174,1,0,0.7589518352824844,-1.577405340392021,100,0.9747291621987936
0.6760827258329944,1,0,-1.157654734915073,-1.5742823205173584,100,-0.11919852965778918
1.200706501958835,1,0,-0.952861931052781,-0.657945260863834,100,0.6565101473638985
0.14297825131841888,1,0,-0.3820063589070999,0.4372665755226694,100,-0.29616285359242
-1.094924443608248,1,0,-0.4893988654097956,-1.7215253229056973,100,-1.1265353124462896
0.6301769032078526,1,0,-1.5051248833908895,0.9458508290598218,100,-0.19275203648661068
-0.49062882469154967,1,0,0.7051511760749293,-0.08176971196869236,100,-0.2626646039331724
0.3409787834780993,1,0,1.266787517965139,-1.4646532199221354,100,0.8114802871334901
1.4520226417473585,1,0,-1.091873829700326,-0.4215469415131239,100,0.9954315957158391
1.3667073135280694,1,0,-1.0184525079848878,1.454630855024603,100,0.9060223371428747
1.6011001767066793,1,0,-0.21478333295878893,-0.5190485282258115,100,1.4456512437631146
-1.14398654204748,1,0,-0.3912448847701503,0.33221668194047677,100,-1.110686935974364
-1.4646832711986777,1,0,-0.06711010132894957,-1.346329886569186,100,-1.1236940988558073
1.1427732830240438,1,0,-0.30756741316014463,-1.5791351246863161,100,0.818863344477184
1.7183650740781282,1,0,-1.4579263300618555,-0.2554399167608088,100,1.380860480170031
-0.4960234520795483,1,0,0.878358910128438,1.090950019599322,100,-0.17752072415615672
-0.647660019465041,1,0,-1.2799637636180334,0.20589919249679695,100,-1.2201548642066102
0.32797218093593167,1,0,0.04672492829207243,-1.3362296203868815,100,0.11467461294117888
0.9080852988432421,1,0,-1.291858005073192,0.2232720930665911,100,0.20653335476918594
-0.05118554392142715,1,0,-0.942868649550809,0.34350126754362964,100,-0.7868494386441315
-1.212914802946673,1,0,1.0408581301463493,0.9684113530740931,100,-0.6502838127296781
1.5445540683121968,1,0,1.7247341605758495,0.9886409400039312,100,2.437185104914467
-0.9872850870662317,1,0,1.5776332191253375,0.41825278379268016,100,-0.27333444305616916
1.2646629233751698,1,0,-0.1073849404735259,-0.8669043104552162,100,1.073668907082306
-0.9912153459438245,1,0,0.3471975616059574,-0.3829790814949205,100,-0.7836301922608874
-0.23166974011281935,1,0,1.1893443742530494,-0.7672454222741194,100,0.20580457992606987
0.19896744799713428,1,0,-1.2941483683399093,-0.5876328671168787,100,-0.7528173625499502
0.34945236390786244,1,0,-0.33988661026032974,-0.9767627345831567,100,-0.08181629672496721
-0.8906983850976741,1,0,-1.1612543901224697,1.0955496339855515,100,-1.224275665776132
1.7079990663087685,1,0,1.625739121677447,0.3992638959757462,100,2.5728597840928304
1.513373883322592,1,0,-1.4583339771804924,-1.5526930491122413,100,1.0628474554522847
0.6405742046243884,1,0,-0.7952229223843293,0.3109023912420104,100,0.0012956650351482306
-1.6584618089663818,1,0,-0.8527285746456267,-0.2607188545531562,100,-1.233022648165098
-0.2181013742595358,1,0,0.8793104179250375,0.014687293946400953,100,0.06287642260979347
-1.0027722811666673,1,0,1.0303442954980835,-0.938344298043284,100,-0.5141592109739517
1.4424009578505113,1,0,1.2418270564408742,-1.1295873264849994,100,2.02739870062194
-1.033964430910429,1,0,1.1088454736982585,0.7343740630360921,100,-0.4998475774779769
-1.0324660453449417,1,0,-0.457344400482483,-0.6616984880938672,100,-1.0966043411105546
-0.733679674524767,1,0,1.5355413792177965,-0.4220775332162732,100,-0.08050053567234111
-1.6341534568878937,1,0,0.49137893579062675,1.0338989595542787,100,-1.0437930805468019
0.7882654142132494,1,0,0.09746735361071206,-0.16885765825979757,100,0.6373710157613162
-1.0326099488060378,1,0,-0.8850212060247241,1.276658845139875,100,-1.1997619536173627
1.4710570926450621,1,0,-0.22660248873644429,0.5850968951938935,100,1.2867570764829375
0.04896486981005339,1,0,-0.9289935077284658,-0.9791445171567438,100,-0.7032249542517977
-0.4254785394922222,1,0,-1.5034723886459478,0.6067605324504955,100,-1.2317635102509727
0.1574737896155132,1,0,0.2740557075762106,0.2389560240884876,100,0.08709558229723117
-1.44414987345905,1,0,-1.412968739543985,-0.64687443384774,100,-1.2342291019089688
-1.4451292315825044,1,0,-0.41034596370861254,-1.692714954377607,100,-1.1854423422460998
0.7685856977053919,1,0,-1.5773328121982726,0.9019486892202597,100,0.008921172888556152
-0.4468116659803839,1,0,-0.462038392780576,0.7221555806933675,100,-0.81003185342627
1.5942712802429697,1,0,-0.7791411058262222,1.3732168502579143,100,1.2660970246452876
0.21793518345857776,1,0,-1.1271959057299714,-0.45657498700067173,100,-0.646971610763275
-0.13633161317943115,1,0,-0.5515070202843873,0.12869429492412482,100,-0.6366856750017805
0.7851258765745491,1,0,0.3945597404538761,0.48656836795535946,100,0.8066749516291841
-0.7703942303347481,1,0,-0.9166388166148967,-0.6359706705817233,100,-1.1577399788402805
0.043801812325333936,1,0,-1.1617014678426025,-1.6337846865599366,100,-0.8452622817542202
-0.056073345886848446,1,0,1.5570429591887496,-0.566496016798931,100,0.5642414009014826
1.6601664985928979,1,0,0.18758399764582473,0.20021314490353342,100,1.7189307952856558
1.1119702264271358,1,0,-1.3836945756977717,-1.1337206842768055,100,0.48213103520785733
-0.9795157916468954,1,0,0.5212538638563999,0.829179455272869,100,-0.7023400759451374
-0.5061204335723184,1,0,0.14447672638944584,1.300019407361047,100,-0.546136849618104
1.42286787609764,1,0,-1.5872472496275862,0.11734329888615813,100,0.9542052573590456
0.3837262895332841,1,0,-1.1408565278128007,-1.235444521915399,100,-0.476869930968104
1.5937420380497955,1,0,-0.16692431962424828,1.0602421112514946,100,1.4744222898365307
-1.1181407290031105,1,0,-1.6422250334012523,1.6221957963536926,100,-1.2342291019120273
0.8998707250313485,1,0,1.640778303917225,0.7751780869140469,100,1.6391724895114215
-1.5096139828177924,1,0,0.1327616785001959,-1.1747267065606533,100,-1.0906380592665035
-1.6980846064640578,1,0,0.33928350173294153,-0.4251414062974297,100,-1.1014611683556703
0.3401386551693657,1,0,-1.4920896281124967,-1.438584357156208,100,-0.6469813574569921
1.3211402145468554,1,0,-1.1313362250951118,-1.0300062630322,100,0.7954813921016324
0.1142650528479674,1,0,-0.9184287411728373,-1.6512243434522256,100,-0.6433938725354412
-0.05403898966831942,1,0,-0.6242269336452806,1.6588540104833143,100,-0.600742257134431
0.4622145522089456,1,0,-1.4756212895629421,-0.32017175865730485,100,-0.454921933842672
-1.3533150336730422,1,0,0.7218254075280808,-0.7066898282419136,100,-0.8516277727971244
-1.3114334602422089,1,0,0.5292570528542674,-0.7525247884447072,100,-0.8937554608617702
-0.9638591548074286,1,0,1.0911785702572685,-1.513757856376472,100,-0.46218030136478383
-1.6411665116822107,1,0,0.10281024293924472,1.1647994607754837,100,-1.1317546134071859
1.4195004060521306,1,0,-0.6536941940360167,1.3204703624069314,100,1.0602821705704908
-0.5366956746807225,1,0,-0.39061098020753104,0.5640236882093094,100,-0.8324332147423461
-0.483155543447965,1,0,-1.6212853592014993,0.14810101506009624,100,-1.234229101899314
1.059485013058124,1,0,1.2033321617219805,-0.358049226863588,100,1.5673367733008812
-0.8371053330742888,1,0,1.4835850470810985,-0.1609942477126078,100,-0.19059355328161845
-0.2790643582594962,1,0,-0.5475854312947187,-1.4989694285615214,100,-0.7508915475279888
-1.2044954859822645,1,0,1.2128849675343252,0.18748101935404624,100,-0.5821642395017219
1.515060829312869,1,0,1.183045160078156,-0.5993252542963111,100,2.08350659445271
-1.4655558198218885,1,0,-1.3874449401526445,0.609986280966511,100,-1.2342291018497158
0.6841640162060076,1,0,-0.4916490991574127,0.6757633954359636,100,0.2071427115652576
-1.02594435944187,1,0,-0.7579211177023063,-0.5387866087604897,100,-1.1750803453376117
